,season,SPECID1,SPECID2,L1_norm,valid,Household
1919,2014-2015,HS1364,MH8165,80.46036678,FALSE,FALSE
1920,2014-2015,HS1405,MH8165,96.37890919,FALSE,FALSE
1921,2014-2015,HS1425,MH8165,88.50984469,FALSE,FALSE
1922,2014-2015,HS1450,MH8165,88.33452056,FALSE,FALSE
1923,2014-2015,MH8052,MH8165,24.4979498,FALSE,FALSE
1924,2014-2015,MH8090,MH8165,15.37459148,FALSE,FALSE
1925,2014-2015,HS1387,MH8165,22.37890919,FALSE,FALSE
1926,2014-2015,HS1367,MH8165,82.71234737,FALSE,FALSE
1927,2014-2015,HS1390,MH8165,87.65244653,FALSE,FALSE
1928,2014-2015,HS1391,MH8165,86.37890919,FALSE,FALSE
1929,2014-2015,HS1255,MH7492,31.11619474,FALSE,FALSE
1930,2014-2015,MH7409,MH7492,29.82552241,FALSE,FALSE
1931,2014-2015,MH7455,MH7492,31.89683824,FALSE,FALSE
1932,2014-2015,MH7440,MH7492,36.87845605,FALSE,FALSE
1933,2014-2015,MH7390,MH7492,36.08916251,FALSE,FALSE
1934,2014-2015,HS1256,MH7492,34.04994677,FALSE,FALSE
1935,2014-2015,HS1250,MH7492,33.74391558,FALSE,FALSE
1936,2014-2015,HS1294,MH7492,34.28861864,FALSE,FALSE
1937,2014-2015,HS1253,MH7492,33.82552241,FALSE,FALSE
1938,2014-2015,MH7505,HS1340,36.82640148,FALSE,FALSE
1939,2014-2015,HS1255,HS1340,33.46185038,FALSE,FALSE
1940,2014-2015,HS1345,HS1340,32.27754428,FALSE,FALSE
1941,2014-2015,HS1336,HS1340,78.37851649,FALSE,FALSE
1942,2014-2015,MH7612,HS1340,78.2722286,FALSE,FALSE
1943,2014-2015,MH7409,HS1340,32.17117805,FALSE,FALSE
1944,2014-2015,HS1342,HS1340,82.2931614,FALSE,FALSE
1945,2014-2015,MH7455,HS1340,34.24249389,FALSE,FALSE
1946,2014-2015,MH7440,HS1340,39.2241117,FALSE,FALSE
1947,2014-2015,MH7390,HS1340,38.43481815,FALSE,FALSE
1948,2014-2015,HS1256,HS1340,36.39560241,FALSE,FALSE
1949,2014-2015,HS1328,HS1340,78.17117805,FALSE,FALSE
1950,2014-2015,HS1327,HS1340,76.25117312,FALSE,FALSE
1951,2014-2015,HS1313,HS1340,76.63318382,FALSE,FALSE
1952,2014-2015,HS1250,HS1340,36.08957122,FALSE,FALSE
1953,2014-2015,HS1294,HS1340,36.63427429,FALSE,FALSE
1954,2014-2015,HS1253,HS1340,36.17117805,FALSE,FALSE
1955,2014-2015,HS1357,HS1340,80.17117805,FALSE,FALSE
1956,2014-2015,HS1349,HS1340,280.6482006,FALSE,FALSE
1957,2014-2015,HS1367,HS1340,36.50461623,FALSE,FALSE
1958,2014-2015,HS1376,HS1413,84.33794086,FALSE,FALSE
1959,2014-2015,MH7505,HS1413,74.85313626,FALSE,FALSE
1960,2014-2015,HS1255,HS1413,71.48858516,FALSE,FALSE
1961,2014-2015,MH7492,HS1413,76.02343524,FALSE,FALSE
1962,2014-2015,HS1340,HS1413,78.36909089,FALSE,FALSE
1963,2014-2015,HS1345,HS1413,70.30427906,FALSE,FALSE
1964,2014-2015,HS1369,HS1413,22.46262936,FALSE,FALSE
1965,2014-2015,HS1336,HS1413,16.40525127,FALSE,FALSE
1966,2014-2015,MH7612,HS1413,16.29896338,FALSE,FALSE
1967,2014-2015,HS1377,HS1413,88.19791283,FALSE,FALSE
1968,2014-2015,MH7409,HS1413,70.19791283,FALSE,FALSE
1969,2014-2015,HS1342,HS1413,88.31989618,FALSE,FALSE
1970,2014-2015,MH7455,HS1413,72.26922867,FALSE,FALSE
1971,2014-2015,MH7440,HS1413,77.25084648,FALSE,FALSE
1972,2014-2015,MH7390,HS1413,76.46155293,FALSE,FALSE
1973,2014-2015,HS1256,HS1413,74.42233719,FALSE,FALSE
1974,2014-2015,HS1328,HS1413,16.19791283,FALSE,FALSE
1975,2014-2015,HS1327,HS1413,14.2779079,FALSE,FALSE
1976,2014-2015,HS1313,HS1413,14.6599186,FALSE,FALSE
1977,2014-2015,HS1250,HS1413,74.116306,FALSE,FALSE
1978,2014-2015,HS1294,HS1413,74.66100907,FALSE,FALSE
1979,2014-2015,HS1253,HS1413,74.19791283,FALSE,FALSE
1980,2014-2015,HS1357,HS1413,86.19791283,FALSE,FALSE
1981,2014-2015,HS1349,HS1413,286.6749354,FALSE,FALSE
1982,2014-2015,HS1375,HS1413,80.98744131,FALSE,FALSE
1983,2014-2015,HS1341,HS1413,80.65727247,FALSE,FALSE
1984,2014-2015,HS1402,HS1413,74.19791283,FALSE,FALSE
1985,2014-2015,HS1351,HS1413,74.25035665,FALSE,FALSE
1986,2014-2015,HS1364,HS1413,72.27937042,FALSE,FALSE
1987,2014-2015,HS1387,HS1413,14.19791283,FALSE,FALSE
1988,2014-2015,HS1367,HS1413,74.53135102,FALSE,FALSE
1989,2014-2015,HS1394,HS1448,92,FALSE,FALSE
1990,2014-2015,MH7843,HS1448,92.0542839,FALSE,FALSE
1991,2014-2015,HS1376,HS1448,36.14002803,FALSE,FALSE
1992,2014-2015,MH7505,HS1448,26.65522343,FALSE,FALSE
1993,2014-2015,HS1255,HS1448,23.29067233,FALSE,FALSE
1994,2014-2015,MH7796,HS1448,100.2237331,FALSE,FALSE
1995,2014-2015,MH7492,HS1448,43.82552241,FALSE,FALSE
1996,2014-2015,HS1340,HS1448,46.17117805,FALSE,FALSE
1997,2014-2015,HS1413,HS1448,84.19791283,TRUE,TRUE
1998,2014-2015,HS1393,HS1448,82,FALSE,FALSE
1999,2014-2015,MH7890,HS1448,23.33883233,FALSE,FALSE
2000,2014-2015,HS1345,HS1448,22.10636623,FALSE,FALSE
2001,2014-2015,HS1369,HS1448,90.26471652,FALSE,FALSE
2002,2014-2015,HS1336,HS1448,84.20733844,FALSE,FALSE
2003,2014-2015,MH7612,HS1448,84.10105054,FALSE,FALSE
2004,2014-2015,HS1377,HS1448,92,FALSE,FALSE
2005,2014-2015,MH7845,HS1448,89.97786883,FALSE,FALSE
2006,2014-2015,MH7891,HS1448,16.21483816,FALSE,FALSE
2007,2014-2015,MH8126,HS1448,17.27227597,FALSE,FALSE
2008,2014-2015,MH7409,HS1448,22,FALSE,FALSE
2009,2014-2015,MH7893,HS1448,32.13230535,FALSE,FALSE
2010,2014-2015,HS1388,HS1448,90.04291585,FALSE,FALSE
2011,2014-2015,HS1342,HS1448,92.12198335,FALSE,FALSE
2012,2014-2015,MH7455,HS1448,24.07131584,FALSE,FALSE
2013,2014-2015,HS1408,HS1448,25.42836135,FALSE,FALSE
2014,2014-2015,MH7885,HS1448,24,FALSE,FALSE
2015,2014-2015,HS1409,HS1448,24.13683797,FALSE,FALSE
2016,2014-2015,MH7440,HS1448,29.05293365,FALSE,FALSE
2017,2014-2015,MH7390,HS1448,28.2636401,FALSE,FALSE
2018,2014-2015,HS1256,HS1448,26.22442436,FALSE,FALSE
2019,2014-2015,HS1328,HS1448,84,FALSE,FALSE
2020,2014-2015,HS1327,HS1448,82.07999507,FALSE,FALSE
2021,2014-2015,HS1313,HS1448,82.46200577,FALSE,FALSE
2022,2014-2015,HS1250,HS1448,25.91839317,FALSE,FALSE
2023,2014-2015,HS1294,HS1448,26.46309624,FALSE,FALSE
2024,2014-2015,HS1253,HS1448,26,FALSE,FALSE
2025,2014-2015,HS1385,HS1448,292,FALSE,FALSE
2026,2014-2015,HS1357,HS1448,90,FALSE,FALSE
2027,2014-2015,HS1349,HS1448,290.4770225,FALSE,FALSE
2028,2014-2015,MH8041,HS1448,82.04428763,FALSE,FALSE
2029,2014-2015,HS1427,HS1448,88.2233725,FALSE,FALSE
2030,2014-2015,HS1375,HS1448,48.78952848,FALSE,FALSE
2031,2014-2015,HS1341,HS1448,48.45935963,FALSE,FALSE
2032,2014-2015,MH7800,HS1448,46.86053285,FALSE,FALSE
2033,2014-2015,HS1392,HS1448,82,FALSE,FALSE
2034,2014-2015,HS1402,HS1448,78,FALSE,FALSE
2035,2014-2015,HS1401,HS1448,78.06870214,FALSE,FALSE
2036,2014-2015,HS1351,HS1448,78.05244382,FALSE,FALSE
2037,2014-2015,MH8088,HS1448,28.99667565,FALSE,FALSE
2038,2014-2015,HS1421,HS1448,22.41724633,FALSE,FALSE
2039,2014-2015,HS1364,HS1448,40.08145759,FALSE,FALSE
2040,2014-2015,HS1405,HS1448,92,FALSE,FALSE
2041,2014-2015,HS1425,HS1448,84.1309355,FALSE,FALSE
2042,2014-2015,HS1387,HS1448,82,FALSE,FALSE
2043,2014-2015,HS1367,HS1448,26.33343818,FALSE,FALSE
2044,2014-2015,HS1390,HS1448,83.27353734,FALSE,FALSE
2045,2014-2015,HS1391,HS1448,82,FALSE,FALSE
2046,2014-2015,HS1563,MH8766,372.5498153,FALSE,FALSE
2047,2014-2015,HS1562,MH8766,372.1711642,FALSE,FALSE
2048,2014-2015,HS1564,MH8766,372.2702799,FALSE,FALSE
2049,2014-2015,HS1394,MH8766,372.1711642,FALSE,FALSE
2050,2014-2015,MH7843,MH8766,372.2254481,FALSE,FALSE
2051,2014-2015,MH8692,MH8766,357.870639,FALSE,FALSE
2052,2014-2015,MH8155,MH8766,366.1762897,FALSE,FALSE
2053,2014-2015,HS1376,MH8766,370.3111923,FALSE,FALSE
2054,2014-2015,HS1484,MH8766,370.1711642,FALSE,FALSE
2055,2014-2015,MH8156,MH8766,195.6755679,FALSE,FALSE
2056,2014-2015,HS1567,MH8766,362.1711642,FALSE,FALSE
2057,2014-2015,MH8700,MH8766,362.2206573,FALSE,FALSE
2058,2014-2015,MH7505,MH8766,360.8263877,FALSE,FALSE
2059,2014-2015,HS1255,MH8766,357.4618366,FALSE,FALSE
2060,2014-2015,MH7796,MH8766,384.3948973,FALSE,FALSE
2061,2014-2015,MH8165,MH8766,376.5500734,FALSE,FALSE
2062,2014-2015,MH7492,MH8766,359.9966866,FALSE,FALSE
2063,2014-2015,HS1340,MH8766,362.3423423,FALSE,FALSE
2064,2014-2015,HS1413,MH8766,368.3690771,FALSE,FALSE
2065,2014-2015,HS1448,MH8766,370.1711642,FALSE,FALSE
2066,2014-2015,HS1393,MH8766,366.1711642,FALSE,FALSE
2067,2014-2015,MH8586,MH8766,367.83563,FALSE,FALSE
2068,2014-2015,MH7890,MH8766,357.5099966,FALSE,FALSE
2069,2014-2015,HS1345,MH8766,356.2775305,FALSE,FALSE
2070,2014-2015,HS1369,MH8766,374.4358808,FALSE,FALSE
2071,2014-2015,HS1336,MH8766,368.2826494,FALSE,FALSE
2072,2014-2015,MH7612,MH8766,368.2722148,FALSE,FALSE
2073,2014-2015,HS1377,MH8766,366.1711642,FALSE,FALSE
2074,2014-2015,MH8589,MH8766,378.4339733,FALSE,FALSE
2075,2014-2015,MH7845,MH8766,366.1490331,FALSE,FALSE
2076,2014-2015,MH7891,MH8766,358.3860024,FALSE,FALSE
2077,2014-2015,MH8126,MH8766,359.4434402,FALSE,FALSE
2078,2014-2015,MH7409,MH8766,356.1711642,FALSE,FALSE
2079,2014-2015,MH7893,MH8766,364.3034696,FALSE,FALSE
2080,2014-2015,MH8592,MH8766,367.3340326,FALSE,FALSE
2081,2014-2015,HS1530,MH8766,373.1855916,FALSE,FALSE
2082,2014-2015,HS1388,MH8766,370.2140801,FALSE,FALSE
2083,2014-2015,HS1342,MH8766,372.2931476,FALSE,FALSE
2084,2014-2015,HS1543,MH8766,372.5357504,FALSE,FALSE
2085,2014-2015,HS1544,MH8766,370.4596978,FALSE,FALSE
2086,2014-2015,MH8439,MH8766,370.2197631,FALSE,FALSE
2087,2014-2015,MH7455,MH8766,358.0998484,FALSE,FALSE
2088,2014-2015,HS1408,MH8766,359.4010224,FALSE,FALSE
2089,2014-2015,MH7885,MH8766,358.1711642,FALSE,FALSE
2090,2014-2015,HS1409,MH8766,358.3080022,FALSE,FALSE
2091,2014-2015,MH7440,MH8766,363.2240979,FALSE,FALSE
2092,2014-2015,MH7390,MH8766,362.4348043,FALSE,FALSE
2093,2014-2015,HS1256,MH8766,360.3955886,FALSE,FALSE
2094,2014-2015,MH8386,MH8766,372.4110555,FALSE,FALSE
2095,2014-2015,HS1507,MH8766,372.4959066,FALSE,FALSE
2096,2014-2015,HS1328,MH8766,368.1711642,FALSE,FALSE
2097,2014-2015,HS1327,MH8766,366.2511593,FALSE,FALSE
2098,2014-2015,HS1313,MH8766,366.63317,FALSE,FALSE
2099,2014-2015,HS1250,MH8766,356.2527711,FALSE,FALSE
2100,2014-2015,HS1294,MH8766,356.6342605,FALSE,FALSE
2101,2014-2015,HS1253,MH8766,356.1711642,FALSE,FALSE
2102,2014-2015,HS1532,MH8766,366.1711642,FALSE,FALSE
2103,2014-2015,HS1455,MH8766,368.1944725,FALSE,FALSE
2104,2014-2015,HS1385,MH8766,366.1711642,FALSE,FALSE
2105,2014-2015,HS1357,MH8766,370.1711642,FALSE,FALSE
2106,2014-2015,HS1525,MH8766,356.1711642,FALSE,FALSE
2107,2014-2015,HS1349,MH8766,368.6481868,FALSE,FALSE
2108,2014-2015,HS1465,MH8766,362.1711642,FALSE,FALSE
2109,2014-2015,HS1463,MH8766,362.1711642,FALSE,FALSE
2110,2014-2015,MH8041,MH8766,362.2154519,FALSE,FALSE
2111,2014-2015,HS1460,MH8766,362.1711642,FALSE,FALSE
2112,2014-2015,HS1427,MH8766,362.3945367,FALSE,FALSE
2113,2014-2015,HS1375,MH8766,364.9606927,FALSE,FALSE
2114,2014-2015,HS1341,MH8766,364.6305239,FALSE,FALSE
2115,2014-2015,HS1517,MH8766,370.3087059,FALSE,FALSE
2116,2014-2015,HS1537,MH8766,356.1711642,FALSE,FALSE
2117,2014-2015,HS1509,MH8766,358.1711642,FALSE,FALSE
2118,2014-2015,MH8183,MH8766,365.9718177,FALSE,FALSE
2119,2014-2015,MH7800,MH8766,363.0316971,FALSE,FALSE
2120,2014-2015,MH8714,MH8766,372.1711642,FALSE,FALSE
2121,2014-2015,MH8129,MH8766,377.5968594,FALSE,FALSE
2122,2014-2015,HS1392,MH8766,366.1711642,FALSE,FALSE
2123,2014-2015,HS1402,MH8766,356.1711642,FALSE,FALSE
2124,2014-2015,HS1401,MH8766,356.2398664,FALSE,FALSE
2125,2014-2015,HS1351,MH8766,356.223608,FALSE,FALSE
2126,2014-2015,HS1487,MH8766,364.2185514,FALSE,FALSE
2127,2014-2015,MH8088,MH8766,363.1678399,FALSE,FALSE
2128,2014-2015,MH8089,MH8766,361.7094537,FALSE,FALSE
2129,2014-2015,HS1421,MH8766,356.5884106,FALSE,FALSE
2130,2014-2015,HS1473,MH8766,365.1835106,FALSE,FALSE
2131,2014-2015,HS1474,MH8766,364.4683287,FALSE,FALSE
2132,2014-2015,HS1518,MH8766,376.8254101,FALSE,FALSE
2133,2014-2015,HS1519,MH8766,376.2204007,FALSE,FALSE
2134,2014-2015,HS1520,MH8766,376.3512602,FALSE,FALSE
2135,2014-2015,HS1505,MH8766,370.8525934,FALSE,FALSE
2136,2014-2015,MH8392,MH8766,370.1711642,FALSE,FALSE
2137,2014-2015,HS1457,MH8766,370.4566013,FALSE,FALSE
2138,2014-2015,MH8354,MH8766,370.396007,FALSE,FALSE
2139,2014-2015,HS1510,MH8766,373.3463624,FALSE,FALSE
2140,2014-2015,HS1364,MH8766,356.2526218,FALSE,FALSE
2141,2014-2015,HS1405,MH8766,372.1711642,FALSE,FALSE
2142,2014-2015,HS1425,MH8766,364.3020997,FALSE,FALSE
2143,2014-2015,HS1536,MH8766,370.3371402,FALSE,FALSE
2144,2014-2015,HS1535,MH8766,368.6619506,FALSE,FALSE
2145,2014-2015,MH8393,MH8766,370.0781035,FALSE,FALSE
2146,2014-2015,MH8309,MH8766,368.1711642,FALSE,FALSE
2147,2014-2015,HS1450,MH8766,366.1267756,FALSE,FALSE
2148,2014-2015,MH8137,MH8766,370.9739847,FALSE,FALSE
2149,2014-2015,MH8447,MH8766,378.743649,FALSE,FALSE
2150,2014-2015,MH8052,MH8766,364.2902048,FALSE,FALSE
2151,2014-2015,MH8396,MH8766,366.1711642,FALSE,FALSE
2152,2014-2015,MH8090,MH8766,367.1668465,FALSE,FALSE
2153,2014-2015,HS1445,MH8766,368.0463294,FALSE,FALSE
2154,2014-2015,HS1387,MH8766,366.1711642,FALSE,FALSE
2155,2014-2015,HS1367,MH8766,360.5046024,FALSE,FALSE
2156,2014-2015,HS1390,MH8766,361.4447016,FALSE,FALSE
2157,2014-2015,HS1391,MH8766,360.1711642,FALSE,FALSE
2158,2014-2015,HS1376,HS1393,82.14002803,FALSE,FALSE
2159,2014-2015,MH7505,HS1393,72.65522343,FALSE,FALSE
2160,2014-2015,HS1255,HS1393,69.29067233,FALSE,FALSE
2161,2014-2015,MH7492,HS1393,73.82552241,FALSE,FALSE
2162,2014-2015,HS1340,HS1393,76.17117805,FALSE,FALSE
2163,2014-2015,HS1413,HS1393,14.19791283,FALSE,FALSE
2164,2014-2015,MH7890,HS1393,69.33883233,FALSE,FALSE
2165,2014-2015,HS1345,HS1393,68.10636623,FALSE,FALSE
2166,2014-2015,HS1369,HS1393,20.26471652,FALSE,FALSE
2167,2014-2015,HS1336,HS1393,14.20733844,FALSE,FALSE
2168,2014-2015,MH7612,HS1393,14.10105054,FALSE,FALSE
2169,2014-2015,HS1377,HS1393,86,FALSE,FALSE
2170,2014-2015,MH7409,HS1393,68,FALSE,FALSE
2171,2014-2015,HS1342,HS1393,86.12198335,FALSE,FALSE
2172,2014-2015,MH7455,HS1393,70.07131584,FALSE,FALSE
2173,2014-2015,MH7440,HS1393,75.05293365,FALSE,FALSE
2174,2014-2015,MH7390,HS1393,74.2636401,FALSE,FALSE
2175,2014-2015,HS1256,HS1393,72.22442436,FALSE,FALSE
2176,2014-2015,HS1328,HS1393,14,FALSE,FALSE
2177,2014-2015,HS1327,HS1393,12.07999507,FALSE,FALSE
2178,2014-2015,HS1313,HS1393,12.46200577,FALSE,FALSE
2179,2014-2015,HS1250,HS1393,71.91839317,FALSE,FALSE
2180,2014-2015,HS1294,HS1393,72.46309624,FALSE,FALSE
2181,2014-2015,HS1253,HS1393,72,FALSE,FALSE
2182,2014-2015,HS1385,HS1393,286,FALSE,FALSE
2183,2014-2015,HS1357,HS1393,84,FALSE,FALSE
2184,2014-2015,HS1349,HS1393,284.4770225,FALSE,FALSE
2185,2014-2015,HS1375,HS1393,78.78952848,FALSE,FALSE
2186,2014-2015,HS1341,HS1393,78.45935963,FALSE,FALSE
2187,2014-2015,MH7800,HS1393,76.86053285,FALSE,FALSE
2188,2014-2015,HS1392,HS1393,12,FALSE,FALSE
2189,2014-2015,HS1402,HS1393,72,FALSE,FALSE
2190,2014-2015,HS1351,HS1393,72.05244382,FALSE,FALSE
2191,2014-2015,HS1364,HS1393,70.08145759,FALSE,FALSE
2192,2014-2015,HS1387,HS1393,12,FALSE,FALSE
2193,2014-2015,HS1367,HS1393,72.33343818,FALSE,FALSE
2194,2014-2015,HS1563,MH8586,24.04311681,FALSE,FALSE
2195,2014-2015,HS1562,MH8586,23.66446579,FALSE,FALSE
2196,2014-2015,HS1564,MH8586,23.7635815,FALSE,FALSE
2197,2014-2015,HS1394,MH8586,91.66446579,FALSE,FALSE
2198,2014-2015,MH7843,MH8586,91.71874969,FALSE,FALSE
2199,2014-2015,MH8155,MH8586,83.66959121,FALSE,FALSE
2200,2014-2015,HS1376,MH8586,87.80449381,FALSE,FALSE
2201,2014-2015,HS1484,MH8586,91.66446579,FALSE,FALSE
2202,2014-2015,MH8156,MH8586,385.1097647,FALSE,FALSE
2203,2014-2015,MH7505,MH8586,78.31968921,FALSE,FALSE
2204,2014-2015,HS1255,MH8586,74.95513811,FALSE,FALSE
2205,2014-2015,MH7796,MH8586,35.88819889,FALSE,FALSE
2206,2014-2015,MH8165,MH8586,28.04337497,FALSE,FALSE
2207,2014-2015,MH7492,MH8586,79.48998819,FALSE,FALSE
2208,2014-2015,HS1340,MH8586,81.83564384,FALSE,FALSE
2209,2014-2015,HS1413,MH8586,19.86237862,FALSE,FALSE
2210,2014-2015,HS1448,MH8586,87.66446579,FALSE,FALSE
2211,2014-2015,HS1393,MH8586,17.66446579,FALSE,FALSE
2212,2014-2015,MH7890,MH8586,75.00329812,FALSE,FALSE
2213,2014-2015,HS1345,MH8586,73.77083202,FALSE,FALSE
2214,2014-2015,HS1369,MH8586,13.92918231,FALSE,FALSE
2215,2014-2015,HS1336,MH8586,7.871804223,FALSE,FALSE
2216,2014-2015,MH7612,MH8586,7.765516331,FALSE,FALSE
2217,2014-2015,HS1377,MH8586,91.66446579,FALSE,FALSE
2218,2014-2015,MH8589,MH8586,29.92727489,FALSE,FALSE
2219,2014-2015,MH7845,MH8586,89.64233462,FALSE,FALSE
2220,2014-2015,MH7891,MH8586,75.87930395,FALSE,FALSE
2221,2014-2015,MH8126,MH8586,76.93674175,FALSE,FALSE
2222,2014-2015,MH7409,MH8586,73.66446579,FALSE,FALSE
2223,2014-2015,MH7893,MH8586,83.79677113,FALSE,FALSE
2224,2014-2015,HS1530,MH8586,68.63812397,FALSE,FALSE
2225,2014-2015,HS1388,MH8586,89.70738164,FALSE,FALSE
2226,2014-2015,HS1342,MH8586,91.78644913,FALSE,FALSE
2227,2014-2015,HS1543,MH8586,92.029052,FALSE,FALSE
2228,2014-2015,HS1544,MH8586,89.95299941,FALSE,FALSE
2229,2014-2015,MH8439,MH8586,89.71306463,FALSE,FALSE
2230,2014-2015,MH7455,MH8586,75.73578162,FALSE,FALSE
2231,2014-2015,HS1408,MH8586,77.09282714,FALSE,FALSE
2232,2014-2015,MH7885,MH8586,75.66446579,FALSE,FALSE
2233,2014-2015,HS1409,MH8586,75.80130375,FALSE,FALSE
2234,2014-2015,MH7440,MH8586,80.71739943,FALSE,FALSE
2235,2014-2015,MH7390,MH8586,79.92810589,FALSE,FALSE
2236,2014-2015,HS1256,MH8586,77.88889015,FALSE,FALSE
2237,2014-2015,MH8386,MH8586,93.90435709,FALSE,FALSE
2238,2014-2015,HS1507,MH8586,93.98920816,FALSE,FALSE
2239,2014-2015,HS1328,MH8586,19.66446579,FALSE,FALSE
2240,2014-2015,HS1327,MH8586,17.74446085,FALSE,FALSE
2241,2014-2015,HS1313,MH8586,18.12647155,FALSE,FALSE
2242,2014-2015,HS1250,MH8586,77.58285895,FALSE,FALSE
2243,2014-2015,HS1294,MH8586,78.12756202,FALSE,FALSE
2244,2014-2015,HS1253,MH8586,77.66446579,FALSE,FALSE
2245,2014-2015,HS1532,MH8586,79.66446579,FALSE,FALSE
2246,2014-2015,HS1455,MH8586,93.68777408,FALSE,FALSE
2247,2014-2015,HS1385,MH8586,287.6644658,FALSE,FALSE
2248,2014-2015,HS1357,MH8586,89.66446579,FALSE,FALSE
2249,2014-2015,HS1525,MH8586,77.66446579,FALSE,FALSE
2250,2014-2015,HS1349,MH8586,286.1414883,FALSE,FALSE
2251,2014-2015,HS1465,MH8586,69.66446579,FALSE,FALSE
2252,2014-2015,HS1463,MH8586,69.66446579,FALSE,FALSE
2253,2014-2015,MH8041,MH8586,69.70875341,FALSE,FALSE
2254,2014-2015,HS1460,MH8586,87.66446579,FALSE,FALSE
2255,2014-2015,HS1427,MH8586,87.88783829,FALSE,FALSE
2256,2014-2015,HS1375,MH8586,84.45399426,FALSE,FALSE
2257,2014-2015,HS1341,MH8586,84.12382542,FALSE,FALSE
2258,2014-2015,HS1517,MH8586,77.8020075,FALSE,FALSE
2259,2014-2015,HS1537,MH8586,73.66446579,FALSE,FALSE
2260,2014-2015,HS1509,MH8586,75.66446579,FALSE,FALSE
2261,2014-2015,MH8183,MH8586,85.35644506,FALSE,FALSE
2262,2014-2015,MH7800,MH8586,82.52499863,FALSE,FALSE
2263,2014-2015,MH8129,MH8586,49.09016094,FALSE,FALSE
2264,2014-2015,HS1392,MH8586,17.66446579,FALSE,FALSE
2265,2014-2015,HS1402,MH8586,77.66446579,FALSE,FALSE
2266,2014-2015,HS1401,MH8586,77.73316793,FALSE,FALSE
2267,2014-2015,HS1351,MH8586,77.7169096,FALSE,FALSE
2268,2014-2015,HS1487,MH8586,81.71185298,FALSE,FALSE
2269,2014-2015,MH8088,MH8586,76.66114144,FALSE,FALSE
2270,2014-2015,MH8089,MH8586,75.20275523,FALSE,FALSE
2271,2014-2015,HS1421,MH8586,74.08171212,FALSE,FALSE
2272,2014-2015,HS1473,MH8586,16.67681212,FALSE,FALSE
2273,2014-2015,HS1474,MH8586,83.96163026,FALSE,FALSE
2274,2014-2015,HS1518,MH8586,36.31871163,FALSE,FALSE
2275,2014-2015,HS1519,MH8586,35.71370221,FALSE,FALSE
2276,2014-2015,HS1520,MH8586,35.84456179,FALSE,FALSE
2277,2014-2015,HS1505,MH8586,22.34589493,FALSE,FALSE
2278,2014-2015,MH8392,MH8586,21.66446579,FALSE,FALSE
2279,2014-2015,HS1457,MH8586,21.94990281,FALSE,FALSE
2280,2014-2015,MH8354,MH8586,21.88930859,FALSE,FALSE
2281,2014-2015,HS1510,MH8586,24.83966391,FALSE,FALSE
2282,2014-2015,HS1364,MH8586,75.74592337,FALSE,FALSE
2283,2014-2015,HS1405,MH8586,91.66446579,FALSE,FALSE
2284,2014-2015,HS1425,MH8586,83.79540129,FALSE,FALSE
2285,2014-2015,MH8393,MH8586,287.5714051,FALSE,FALSE
2286,2014-2015,MH8309,MH8586,85.66446579,FALSE,FALSE
2287,2014-2015,HS1450,MH8586,83.62007716,FALSE,FALSE
2288,2014-2015,MH8137,MH8586,47.67010598,FALSE,FALSE
2289,2014-2015,MH8447,MH8586,94.23695051,FALSE,FALSE
2290,2014-2015,MH8052,MH8586,19.7835064,FALSE,FALSE
2291,2014-2015,MH8396,MH8586,17.66446579,FALSE,FALSE
2292,2014-2015,MH8090,MH8586,18.66014808,FALSE,FALSE
2293,2014-2015,HS1445,MH8586,19.53963091,FALSE,FALSE
2294,2014-2015,HS1387,MH8586,17.66446579,FALSE,FALSE
2295,2014-2015,HS1367,MH8586,77.99790397,FALSE,FALSE
2296,2014-2015,HS1390,MH8586,82.93800313,FALSE,FALSE
2297,2014-2015,HS1391,MH8586,81.66446579,FALSE,FALSE
2298,2014-2015,HS1376,MH7890,23.47886035,FALSE,FALSE
2299,2014-2015,MH7505,MH7890,13.99405576,FALSE,FALSE
2300,2014-2015,HS1255,MH7890,10.62950466,FALSE,FALSE
2301,2014-2015,MH7492,MH7890,31.16435474,FALSE,FALSE
2302,2014-2015,HS1340,MH7890,33.51001038,FALSE,FALSE
2303,2014-2015,HS1345,MH7890,1.445198559,TRUE,TRUE
2304,2014-2015,HS1369,MH7890,77.60354885,FALSE,FALSE
2305,2014-2015,HS1336,MH7890,71.54617077,FALSE,FALSE
2306,2014-2015,MH7612,MH7890,71.43988287,FALSE,FALSE
2307,2014-2015,HS1377,MH7890,79.33883233,FALSE,FALSE
2308,2014-2015,MH7409,MH7890,9.338832329,FALSE,FALSE
2309,2014-2015,HS1342,MH7890,79.46081568,FALSE,FALSE
2310,2014-2015,MH7455,MH7890,11.41014816,FALSE,FALSE
2311,2014-2015,MH7440,MH7890,16.39176597,FALSE,FALSE
2312,2014-2015,MH7390,MH7890,15.60247243,FALSE,FALSE
2313,2014-2015,HS1256,MH7890,13.56325669,FALSE,FALSE
2314,2014-2015,HS1328,MH7890,71.33883233,FALSE,FALSE
2315,2014-2015,HS1327,MH7890,69.4188274,FALSE,FALSE
2316,2014-2015,HS1313,MH7890,69.80083809,FALSE,FALSE
2317,2014-2015,HS1250,MH7890,13.2572255,FALSE,FALSE
2318,2014-2015,HS1294,MH7890,13.80192856,FALSE,FALSE
2319,2014-2015,HS1253,MH7890,13.33883233,FALSE,FALSE
2320,2014-2015,HS1357,MH7890,77.33883233,FALSE,FALSE
