Project Subtype Sample Gene Syn Div MinFreq Chr Length PercentSites DivPerSite
flu-Xue-chronic H3N2 Z55A-NW-1 3-PA NS 3.16460671296936 0.005 3-PA 2151 0.716311647334706 0.00205389066819765
flu-Xue-chronic H3N2 Z55A-NW-1 3-PA S 0.135646159876845 0.005 3-PA 2151 0.249883744282616 0.000252364979618736
flu-Xue-chronic H3N2 Z55A-NW-1 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-1 4-HA NS 2.0050360418322 0.005 4-HA 1701 0.716311647334706 0.00164556809028643
flu-Xue-chronic H3N2 Z55A-NW-1 4-HA S 1.98629698444663 0.005 4-HA 1701 0.249883744282616 0.00467306546196176
flu-Xue-chronic H3N2 Z55A-NW-1 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-1 5-NP NS 0.955283188429784 0.005 5-NP 1497 0.716311647334706 0.000890857666174189
flu-Xue-chronic H3N2 Z55A-NW-1 5-NP S 0.0209467090511148 0.005 5-NP 1497 0.249883744282616 5.59958698239682e-05
flu-Xue-chronic H3N2 Z55A-NW-1 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-1 6-NA NS 4.90578576055914 0.005 6-NA 1410 0.716311647334706 0.00485721640042225
flu-Xue-chronic H3N2 Z55A-NW-1 6-NA S 0.968530774876885 0.005 6-NA 1410 0.249883744282616 0.00274888332872527
flu-Xue-chronic H3N2 Z55A-NW-1 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-1 7-M1 NS 0.0714296617124692 0.005 7-M 759 0.716311647334706 0.000131381678052155
flu-Xue-chronic H3N2 Z55A-NW-1 7-M1 S 0.0384539821849708 0.005 7-M 759 0.249883744282616 0.000202750316129172
flu-Xue-chronic H3N2 Z55A-NW-1 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-1 7-M2 NS 0.00556323305339995 0.005 7-M 294 0.716311647334706 2.64166602295669e-05
flu-Xue-chronic H3N2 Z55A-NW-1 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Z55A-NW-1 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-1 8-NEP NS 0.484517029380305 0.005 8-NS 426 0.716311647334706 0.00158780598216584
flu-Xue-chronic H3N2 Z55A-NW-1 8-NEP S 0 0.005 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Z55A-NW-1 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-1 8-NS1 NS 0.496243796308562 0.005 8-NS 693 0.716311647334706 0.000999677328741203
flu-Xue-chronic H3N2 Z55A-NW-1 8-NS1 S 0.568607011190456 0.005 8-NS 693 0.249883744282616 0.00328352986707526
flu-Xue-chronic H3N2 Z55A-NW-1 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 1-PB2 NS 0.182061201755981 0.005 1-PB2 2280 0.716311647334706 0.000111475786518416
flu-Xue-chronic H3N2 Z55A-NW-2 1-PB2 S 0.605941055287858 0.005 1-PB2 2280 0.249883744282616 0.00106354905759581
flu-Xue-chronic H3N2 Z55A-NW-2 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 2-PB1 NS 0.0355362974372228 0.005 2-PB1 2274 0.716311647334706 2.18162299713152e-05
flu-Xue-chronic H3N2 Z55A-NW-2 2-PB1 S 0.962329595381336 0.005 2-PB1 2274 0.249883744282616 0.00169353968135131
flu-Xue-chronic H3N2 Z55A-NW-2 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 3-PA NS 3.19613161008869 0.005 3-PA 2151 0.716311647334706 0.00207435093321065
flu-Xue-chronic H3N2 Z55A-NW-2 3-PA S 0.127737158038377 0.005 3-PA 2151 0.249883744282616 0.000237650555785569
flu-Xue-chronic H3N2 Z55A-NW-2 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 4-HA NS 2.01137160995735 0.005 4-HA 1701 0.716311647334706 0.00165076780167469
flu-Xue-chronic H3N2 Z55A-NW-2 4-HA S 1.98751064949001 0.005 4-HA 1701 0.249883744282616 0.00467592079338552
flu-Xue-chronic H3N2 Z55A-NW-2 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 5-NP NS 0.970416895323166 0.005 5-NP 1497 0.716311647334706 0.000904970736483491
flu-Xue-chronic H3N2 Z55A-NW-2 5-NP S 0.0171639746724109 0.005 5-NP 1497 0.249883744282616 4.58836607255525e-05
flu-Xue-chronic H3N2 Z55A-NW-2 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 6-NA NS 3.91637166831486 0.005 6-NA 1410 0.716311647334706 0.00387759792741538
flu-Xue-chronic H3N2 Z55A-NW-2 6-NA S 0.958810633232487 0.005 6-NA 1410 0.249883744282616 0.00272129562990122
flu-Xue-chronic H3N2 Z55A-NW-2 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 7-M1 NS 0.0812072766332999 0.005 7-M 759 0.716311647334706 0.000149365795922089
flu-Xue-chronic H3N2 Z55A-NW-2 7-M1 S 0.0438677832861882 0.005 7-M 759 0.249883744282616 0.000231294821076732
flu-Xue-chronic H3N2 Z55A-NW-2 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 7-M2 NS 0.00568610994544692 0.005 7-M 294 0.716311647334706 2.70001333783839e-05
flu-Xue-chronic H3N2 Z55A-NW-2 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Z55A-NW-2 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Z55A-NW-2 8-NEP NS 0.55172683484918 0.005 8-NS 426 0.716311647334706 0.00180805857332898
flu-Xue-chronic H3N2 Z55A-NW-2 8-NEP S 0.0106174852251885 0.005 8-NS 426 0.249883744282616 9.97410788328162e-05
flu-Xue-chronic H3N2 Z55A-NW-2 8-NEP Stop 0.0189452678595149 0.005 8-NS 426 0.0338046083826779 0.00131557387858716
flu-Xue-chronic H3N2 Z55A-NW-2 8-NS1 NS 0.588642433218697 0.005 8-NS 693 0.716311647334706 0.0011858133030602
flu-Xue-chronic H3N2 Z55A-NW-2 8-NS1 S 0.606762187833207 0.005 8-NS 693 0.249883744282616 0.00350386422740561
flu-Xue-chronic H3N2 Z55A-NW-2 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 1-PB2 NS 0.155263467689994 0.005 1-PB2 2280 0.716311647334706 9.50675762401984e-05
flu-Xue-chronic H3N2 Z62A-NW-1 1-PB2 S 1.00894993249432 0.005 1-PB2 2280 0.249883744282616 0.00177091111503563
flu-Xue-chronic H3N2 Z62A-NW-1 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 2-PB1 NS 0.483931112130809 0.005 2-PB1 2274 0.716311647334706 0.000297092077506687
flu-Xue-chronic H3N2 Z62A-NW-1 2-PB1 S 0.679687957849009 0.005 2-PB1 2274 0.249883744282616 0.00119613751159529
flu-Xue-chronic H3N2 Z62A-NW-1 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 3-PA NS 3.83240930578725 0.005 3-PA 2151 0.716311647334706 0.00248730740461728
flu-Xue-chronic H3N2 Z62A-NW-1 3-PA S 0.147325585430909 0.005 3-PA 2151 0.249883744282616 0.000274094146110335
flu-Xue-chronic H3N2 Z62A-NW-1 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 4-HA NS 1.23239333220296 0.005 4-HA 1701 0.716311647334706 0.00101144672706321
flu-Xue-chronic H3N2 Z62A-NW-1 4-HA S 1.40278839408854 0.005 4-HA 1701 0.249883744282616 0.00330027284247337
flu-Xue-chronic H3N2 Z62A-NW-1 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 5-NP NS 0.695774329464648 0.005 5-NP 1497 0.716311647334706 0.000648850417172758
flu-Xue-chronic H3N2 Z62A-NW-1 5-NP S 0.0729403922592942 0.005 5-NP 1497 0.249883744282616 0.000194988181670631
flu-Xue-chronic H3N2 Z62A-NW-1 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 6-NA NS 2.92515282937414 0.005 6-NA 1410 0.716311647334706 0.00289619257546996
flu-Xue-chronic H3N2 Z62A-NW-1 6-NA S 0.136245161312175 0.005 6-NA 1410 0.249883744282616 0.000386690916040463
flu-Xue-chronic H3N2 Z62A-NW-1 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 7-M1 NS 0.0718373789087186 0.005 7-M 759 0.716311647334706 0.000132131598577183
flu-Xue-chronic H3N2 Z62A-NW-1 7-M1 S 0.0358182877111241 0.005 7-M 759 0.249883744282616 0.000188853500833897
flu-Xue-chronic H3N2 Z62A-NW-1 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 7-M2 NS 0.00515625 0.005 7-M 294 0.716311647334706 2.4484126945834e-05
flu-Xue-chronic H3N2 Z62A-NW-1 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Z62A-NW-1 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 8-NEP NS 0.0542566058773206 0.005 8-NS 426 0.716311647334706 0.000177803788432798
flu-Xue-chronic H3N2 Z62A-NW-1 8-NEP S 0 0.005 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Z62A-NW-1 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-1 8-NS1 NS 0.0851621246969379 0.005 8-NS 693 0.716311647334706 0.00017155810502873
flu-Xue-chronic H3N2 Z62A-NW-1 8-NS1 S 0.0897624068985444 0.005 8-NS 693 0.249883744282616 0.000518350175413524
flu-Xue-chronic H3N2 Z62A-NW-1 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 1-PB2 NS 0.170876757088877 0.005 1-PB2 2280 0.716311647334706 0.000104627568699289
flu-Xue-chronic H3N2 Z62A-NW-2 1-PB2 S 0.993568013125589 0.005 1-PB2 2280 0.249883744282616 0.00174391273671836
flu-Xue-chronic H3N2 Z62A-NW-2 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 2-PB1 NS 0.491052063108789 0.005 2-PB1 2274 0.716311647334706 0.000301463728898464
flu-Xue-chronic H3N2 Z62A-NW-2 2-PB1 S 0.632868780033787 0.005 2-PB1 2274 0.249883744282616 0.00111374356272489
flu-Xue-chronic H3N2 Z62A-NW-2 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 3-PA NS 3.79566367280602 0.005 3-PA 2151 0.716311647334706 0.00246345878154262
flu-Xue-chronic H3N2 Z62A-NW-2 3-PA S 0.163132302269289 0.005 3-PA 2151 0.249883744282616 0.000303501995004682
flu-Xue-chronic H3N2 Z62A-NW-2 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 4-HA NS 1.23982942467163 0.005 4-HA 1701 0.716311647334706 0.0010175496579969
flu-Xue-chronic H3N2 Z62A-NW-2 4-HA S 1.38238438206303 0.005 4-HA 1701 0.249883744282616 0.00325226930391468
flu-Xue-chronic H3N2 Z62A-NW-2 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 5-NP NS 0.691654772249977 0.005 5-NP 1497 0.716311647334706 0.000645008688175135
flu-Xue-chronic H3N2 Z62A-NW-2 5-NP S 0.0884902825823903 0.005 5-NP 1497 0.249883744282616 0.000236556985256163
flu-Xue-chronic H3N2 Z62A-NW-2 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 6-NA NS 1.96939619559697 0.005 6-NA 1410 0.716311647334706 0.00194989833781338
flu-Xue-chronic H3N2 Z62A-NW-2 6-NA S 0.118490293915655 0.005 6-NA 1410 0.249883744282616 0.000336299064530918
flu-Xue-chronic H3N2 Z62A-NW-2 6-NA Stop 0.00559552358113509 0.005 6-NA 1410 0.0338046083826779 0.000117393948055758
flu-Xue-chronic H3N2 Z62A-NW-2 7-M1 NS 0.0730550038463198 0.005 7-M 759 0.716311647334706 0.000134371194897604
flu-Xue-chronic H3N2 Z62A-NW-2 7-M1 S 0.0354764376693424 0.005 7-M 759 0.249883744282616 0.000187051081419788
flu-Xue-chronic H3N2 Z62A-NW-2 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 7-M2 NS 0 0.005 7-M 294 0.716311647334706 0
flu-Xue-chronic H3N2 Z62A-NW-2 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Z62A-NW-2 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 8-NEP NS 0.0564869273235044 0.005 8-NS 426 0.716311647334706 0.000185112752864725
flu-Xue-chronic H3N2 Z62A-NW-2 8-NEP S 0 0.005 8-NS 426 0.249883744282616 0
flu-Xue-chronic H3N2 Z62A-NW-2 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Z62A-NW-2 8-NS1 NS 0.0934584634773137 0.005 8-NS 693 0.716311647334706 0.000188270982553835
flu-Xue-chronic H3N2 Z62A-NW-2 8-NS1 S 0.0966222602631478 0.005 8-NS 693 0.249883744282616 0.000557963709828575
flu-Xue-chronic H3N2 Z62A-NW-2 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 1-PB2 NS 0.559264751462567 0.005 1-PB2 2280 0.716311647334706 0.000342436924726431
flu-Xue-chronic H3N2 Z69A-NW-1 1-PB2 S 0.423690510854425 0.005 1-PB2 2280 0.249883744282616 0.000743662505781923
flu-Xue-chronic H3N2 Z69A-NW-1 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 2-PB1 NS 0.0674079466086772 0.005 2-PB1 2274 0.716311647334706 4.13826811222223e-05
flu-Xue-chronic H3N2 Z69A-NW-1 2-PB1 S 0.827084312613124 0.005 2-PB1 2274 0.249883744282616 0.00145553052712512
flu-Xue-chronic H3N2 Z69A-NW-1 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 3-PA NS 0.00943396226415094 0.005 3-PA 2151 0.716311647334706 6.12282309174763e-06
flu-Xue-chronic H3N2 Z69A-NW-1 3-PA S 0 0.005 3-PA 2151 0.249883744282616 0
flu-Xue-chronic H3N2 Z69A-NW-1 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 4-HA NS 2.63387486952297 0.005 4-HA 1701 0.716311647334706 0.00216166709658432
flu-Xue-chronic H3N2 Z69A-NW-1 4-HA S 1.04542371142019 0.005 4-HA 1701 0.249883744282616 0.00245951812705117
flu-Xue-chronic H3N2 Z69A-NW-1 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 5-NP NS 1.01052493900347 0.005 5-NP 1497 0.716311647334706 0.000942373842306567
flu-Xue-chronic H3N2 Z69A-NW-1 5-NP S 0.0961471538652747 0.005 5-NP 1497 0.249883744282616 0.00025702574560267
flu-Xue-chronic H3N2 Z69A-NW-1 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 6-NA NS 0 0.005 6-NA 1410 0.716311647334706 0
flu-Xue-chronic H3N2 Z69A-NW-1 6-NA S 0 0.005 6-NA 1410 0.249883744282616 0
flu-Xue-chronic H3N2 Z69A-NW-1 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 7-M1 NS 0.339384628056889 0.005 7-M 759 0.716311647334706 0.000624235378836142
flu-Xue-chronic H3N2 Z69A-NW-1 7-M1 S 0.280689672973182 0.005 7-M 759 0.249883744282616 0.00147994867360575
flu-Xue-chronic H3N2 Z69A-NW-1 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 7-M2 NS 0.293212442448821 0.005 7-M 294 0.716311647334706 0.00139230073464533
flu-Xue-chronic H3N2 Z69A-NW-1 7-M2 S 0 0.005 7-M 294 0.249883744282616 0
flu-Xue-chronic H3N2 Z69A-NW-1 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 8-NEP NS 0.0355434039644566 0.005 8-NS 426 0.716311647334706 0.000116478938858934
flu-Xue-chronic H3N2 Z69A-NW-1 8-NEP S 0.404275996112731 0.005 8-NS 426 0.249883744282616 0.00379778479962795
flu-Xue-chronic H3N2 Z69A-NW-1 8-NEP Stop 0 0.005 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-1 8-NS1 NS 0.459628143246587 0.005 8-NS 693 0.716311647334706 0.000925915523524901
flu-Xue-chronic H3N2 Z69A-NW-1 8-NS1 S 0.0796038551229803 0.005 8-NS 693 0.249883744282616 0.000459687676526182
flu-Xue-chronic H3N2 Z69A-NW-1 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 1-PB2 NS 0.547816365033486 0.005 1-PB2 2280 0.716311647334706 0.00033542709578298
flu-Xue-chronic H3N2 Z69A-NW-2 1-PB2 S 0.313319514746726 0.005 1-PB2 2280 0.249883744282616 0.000549939093460093
flu-Xue-chronic H3N2 Z69A-NW-2 1-PB2 Stop 0 0.005 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 2-PB1 NS 0.259773522041356 0.005 2-PB1 2274 0.716311647334706 0.000159478598110125
flu-Xue-chronic H3N2 Z69A-NW-2 2-PB1 S 1.24174888200898 0.005 2-PB1 2274 0.249883744282616 0.0021852710506347
flu-Xue-chronic H3N2 Z69A-NW-2 2-PB1 Stop 0 0.005 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 3-PA NS 0 0.005 3-PA 2151 0.716311647334706 0
flu-Xue-chronic H3N2 Z69A-NW-2 3-PA S 0.0227056881485843 0.005 3-PA 2151 0.249883744282616 4.22431459323973e-05
flu-Xue-chronic H3N2 Z69A-NW-2 3-PA Stop 0 0.005 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 4-HA NS 2.82622260223178 0.005 4-HA 1701 0.716311647334706 0.00231953023948091
flu-Xue-chronic H3N2 Z69A-NW-2 4-HA S 1.02195011671353 0.005 4-HA 1701 0.249883744282616 0.0024042929288302
flu-Xue-chronic H3N2 Z69A-NW-2 4-HA Stop 0 0.005 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 5-NP NS 1.13007870038582 0.005 5-NP 1497 0.716311647334706 0.00105386474483412
flu-Xue-chronic H3N2 Z69A-NW-2 5-NP S 0.316905748994716 0.005 5-NP 1497 0.249883744282616 0.000847169501608695
flu-Xue-chronic H3N2 Z69A-NW-2 5-NP Stop 0 0.005 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 6-NA NS 0 0.005 6-NA 1410 0.716311647334706 0
flu-Xue-chronic H3N2 Z69A-NW-2 6-NA S 0 0.005 6-NA 1410 0.249883744282616 0
flu-Xue-chronic H3N2 Z69A-NW-2 6-NA Stop 0 0.005 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 7-M1 NS 0.147355316955426 0.005 7-M 759 0.716311647334706 0.000271032906321765
flu-Xue-chronic H3N2 Z69A-NW-2 7-M1 S 0.100528000510525 0.005 7-M 759 0.249883744282616 0.000530038313985296
flu-Xue-chronic H3N2 Z69A-NW-2 7-M1 Stop 0 0.005 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 7-M2 NS 0.0694731261023924 0.005 7-M 294 0.716311647334706 0.000329888744497438
flu-Xue-chronic H3N2 Z69A-NW-2 7-M2 S 0.0068259385665529 0.005 7-M 294 0.249883744282616 9.29131191954133e-05
flu-Xue-chronic H3N2 Z69A-NW-2 7-M2 Stop 0 0.005 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 Z69A-NW-2 8-NEP NS 0.567250362770754 0.005 8-NS 426 0.716311647334706 0.00185893057369957
flu-Xue-chronic H3N2 Z69A-NW-2 8-NEP S 0.322839943965953 0.005 8-NS 426 0.249883744282616 0.00303277128421136
flu-Xue-chronic H3N2 Z69A-NW-2 8-NEP Stop 0.0377962844330557 0.005 8-NS 426 0.0338046083826779 0.00262460287584721
flu-Xue-chronic H3N2 Z69A-NW-2 8-NS1 NS 0.923436051682188 0.005 8-NS 693 0.716311647334706 0.00186025113517987
flu-Xue-chronic H3N2 Z69A-NW-2 8-NS1 S 0.512827374893056 0.005 8-NS 693 0.249883744282616 0.00296141969581014
flu-Xue-chronic H3N2 Z69A-NW-2 8-NS1 Stop 0 0.005 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 1-PB2 NS 2.22206419253764 0.01 1-PB2 2280 0.716311647334706 0.00136056639837821
flu-Xue-chronic H3N2 MIX1A-NW-1 1-PB2 S 9.38782976742738 0.01 1-PB2 2280 0.249883744282616 0.0164775392175301
flu-Xue-chronic H3N2 MIX1A-NW-1 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 2-PB1 NS 1.20798680300675 0.01 2-PB1 2274 0.716311647334706 0.00074159999204376
flu-Xue-chronic H3N2 MIX1A-NW-1 2-PB1 S 16.772970928172 0.01 2-PB1 2274 0.249883744282616 0.0295176330202701
flu-Xue-chronic H3N2 MIX1A-NW-1 2-PB1 Stop 0 0.01 2-PB1 2274 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 3-PA NS 4.00601541961778 0.01 3-PA 2151 0.716311647334706 0.00259998111401608
flu-Xue-chronic H3N2 MIX1A-NW-1 3-PA S 12.497113247846 0.01 3-PA 2151 0.249883744282616 0.0232504461088254
flu-Xue-chronic H3N2 MIX1A-NW-1 3-PA Stop 0 0.01 3-PA 2151 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 4-HA NS 3.3584308326814 0.01 4-HA 1701 0.716311647334706 0.00275632282731659
flu-Xue-chronic H3N2 MIX1A-NW-1 4-HA S 7.79763514097649 0.01 4-HA 1701 0.249883744282616 0.0183451214735787
flu-Xue-chronic H3N2 MIX1A-NW-1 4-HA Stop 0 0.01 4-HA 1701 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 5-NP NS 0.791027961194228 0.01 5-NP 1497 0.716311647334706 0.00073768002192767
flu-Xue-chronic H3N2 MIX1A-NW-1 5-NP S 4.06793190261292 0.01 5-NP 1497 0.249883744282616 0.0108746144664361
flu-Xue-chronic H3N2 MIX1A-NW-1 5-NP Stop 0 0.01 5-NP 1497 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 6-NA NS 3.89079426082081 0.01 6-NA 1410 0.716311647334706 0.00385227374710584
flu-Xue-chronic H3N2 MIX1A-NW-1 6-NA S 4.34560368066526 0.01 6-NA 1410 0.249883744282616 0.0123336891515361
flu-Xue-chronic H3N2 MIX1A-NW-1 6-NA Stop 0 0.01 6-NA 1410 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 7-M1 NS 0.0538607815497314 0.01 7-M 759 0.716311647334706 9.90669659012117e-05
flu-Xue-chronic H3N2 MIX1A-NW-1 7-M1 S 0.347749215329728 0.01 7-M 759 0.249883744282616 0.00183352306667813
flu-Xue-chronic H3N2 MIX1A-NW-1 7-M1 Stop 0 0.01 7-M 759 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 7-M2 NS 0.669366308952693 0.01 7-M 294 0.716311647334706 0.00317844357462538
flu-Xue-chronic H3N2 MIX1A-NW-1 7-M2 S 0.657150772348426 0.01 7-M 294 0.249883744282616 0.0089449864579431
flu-Xue-chronic H3N2 MIX1A-NW-1 7-M2 Stop 0 0.01 7-M 294 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 8-NEP NS 0.0358153387937453 0.01 8-NS 426 0.716311647334706 0.000117370093808134
flu-Xue-chronic H3N2 MIX1A-NW-1 8-NEP S 1.43081555590759 0.01 8-NS 426 0.249883744282616 0.013441138285593
flu-Xue-chronic H3N2 MIX1A-NW-1 8-NEP Stop 0 0.01 8-NS 426 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-1 8-NS1 NS 0.436338910897052 0.01 8-NS 693 0.716311647334706 0.000878999637106162
flu-Xue-chronic H3N2 MIX1A-NW-1 8-NS1 S 0.0558468138459114 0.01 8-NS 693 0.249883744282616 0.000322498100859014
flu-Xue-chronic H3N2 MIX1A-NW-1 8-NS1 Stop 0 0.01 8-NS 693 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-2 1-PB2 NS 2.26864178267427 0.01 1-PB2 2280 0.716311647334706 0.00138908578331324
flu-Xue-chronic H3N2 MIX1A-NW-2 1-PB2 S 9.28140032266149 0.01 1-PB2 2280 0.249883744282616 0.0162907340246926
flu-Xue-chronic H3N2 MIX1A-NW-2 1-PB2 Stop 0 0.01 1-PB2 2280 0.0338046083826779 0
flu-Xue-chronic H3N2 MIX1A-NW-2 2-PB1 NS 1.20013519285074 0.01 2-PB1 2274 0.716311647334706 0.000736779778764328
flu-Xue-chronic H3N2 MIX1A-NW-2 2-PB1 S 16.0397512579497 0.01 2-PB1 2274 0.249883744282616 0.0282272886178652
flu-Xue-chronic H3N2 MIX1A-NW-2 2-PB1 Stop 0.0101653261840929 0.01 2-PB1 2274 0.0338046083826779 0.000132237597190656
flu-Xue-chronic H3N2 MIX1A-NW-2 3-PA NS 4.50987889287141 0.01 3-PA 2151 0.716311647334706 0.00292699820638338
flu-Xue-chronic H3N2 MIX1A-NW-2 3-PA S 14.0916761643868 0.01 3-PA 2151 0.249883744282616 0.0262170751553016
flu-Xue-chronic H3N2 MIX1A-NW-2 3-PA Stop 0 0.01 3-PA 2151 0.0338046083826779 0
